sgRNA	gene	CRISPR_C6596791.sample	CRISPR_C6596666.sample
DEFA4_CCDS5961.1_ex0_8:6793645-6793668:+_5-1	DEFA4	787	774
MPV17_CCDS1748.1_ex5_2:27535883-27535906:-_5-5	MPV17	460	433
ATP1A1_CCDS53351.1_ex5_1:116931259-116931282:+_5-2	ATP1A1	94	205
PPM1D_CCDS11625.1_ex1_17:58700958-58700981:+_5-5	PPM1D	145	307
KLF11_CCDS1668.1_ex1_2:10186428-10186451:-_5-1	KLF11	452	476
C22orf42_CCDS33639.1_ex7_22:32550252-32550275:-_5-1	C22orf42	239	421
USF2_CCDS12452.1_ex5_19:35761621-35761644:-_5-4	USF2	269	445
TRHDE_CCDS9004.1_ex0_12:72666697-72666720:-_5-2	TRHDE	749	897
VASH1_CCDS9851.1_ex0_14:77229431-77229454:+_5-3	VASH1	913	869
sgMYO6_1	MYO6_LS	266	422
CLDN8_CCDS13587.1_ex0_21:31588029-31588052:-_5-3	CLDN8	549	405
GOLGB1_CCDS3004.1_ex11_3:121421348-121421371:-_5-3	GOLGB1	219	293
CDC42_CCDS221.1_ex3_1:22413167-22413190:-_5-4	CDC42	132	372
TTC7B_CCDS32140.1_ex17_14:91247080-91247103:-_5-2	TTC7B	450	515
RHOU_CCDS1575.1_ex2_1:228879177-228879200:+_5-5	RHOU	164	414
PURA_CCDS4220.1_ex0_5:139494271-139494294:+_5-3	PURA	329	435
ZBTB1_CCDS32097.1_ex0_14:64988864-64988887:+_5-5	ZBTB1	304	497
TTPAL_CCDS13332.2_ex0_20:43108817-43108840:-_5-1	TTPAL	501	555
sgPRKCG_9	PRKCG_LS	257	296
NDUFA5_CCDS5788.1_ex2_7:123190531-123190554:-_4-3	NDUFA5	205	298
sgKDM5A_7	KDM5A_LS	558	420
AP1S1_CCDS47669.1_ex2_7:100800670-100800693:+_5-3	AP1S1	500	686
HIPK3_CCDS41634.1_ex0_11:33308325-33308348:-_5-2	HIPK3	604	606
ISG15_CCDS6.1_ex1_1:949473-949496:+_5-2	ISG15	639	621
sgSOS2_1	SOS2_LS	371	411
NIM1_CCDS3943.1_ex0_5:43246069-43246092:+_5-1	NIM1	269	358
PRR23C_CCDS46924.1_ex0_3:138763288-138763311:+_5-4	PRR23C	629	711
CFLAR_CCDS2337.1_ex0_2:201994785-201994808:-_8-1	CFLAR	625	397
INMT_CCDS5430.1_ex2_7:30795089-30795112:+_5-5	INMT	569	415
GMPR_CCDS4537.1_ex2_6:16250591-16250614:-_5-3	GMPR	672	632
MTMR10_CCDS45204.1_ex7_15:31251117-31251140:+_5-1	MTMR10	383	372
SPATA18_CCDS3489.1_ex3_4:52928483-52928506:-_5-4	SPATA18	290	407
CBR4_CCDS3812.1_ex2_4:169927945-169927968:-_5-2	CBR4	691	598
NR2F6_CCDS12352.1_ex1_19:17346693-17346716:+_5-2	NR2F6	922	815
BMP15_CCDS14334.1_ex0_X:50654005-50654028:+_5-3	BMP15	501	514
SLC25A19_CCDS11720.1_ex4_17:73282487-73282510:+_5-5	SLC25A19	504	674
NRDE2_CCDS9890.1_ex8_14:90769171-90769194:+_5-2	NRDE2	15	73
ZNF764_CCDS10683.1_ex1_16:30569052-30569075:-_5-3	ZNF764	592	598
CLEC12A_CCDS55803.1_ex4_12:10133176-10133199:-_5-3	CLEC12A	413	518
RNASET2_CCDS5295.1_ex4_6:167356492-167356515:+_5-1	RNASET2	456	392
KHDRBS3_CCDS6374.1_ex4_8:136569688-136569711:+_5-5	KHDRBS3	30	105
TM4SF20_CCDS2466.1_ex3_2:228243808-228243831:-_5-5	TM4SF20	557	484
FCAR_CCDS12907.1_ex4_19:55401017-55401040:-_12-11	FCAR	394	386
NCR3_CCDS34397.1_ex2_6:31557778-31557801:+_5-5	NCR3	635	592
RNF148_CCDS47692.1_ex0_7:122342295-122342318:-_5-1	RNF148	333	301
LRRC14_CCDS6432.1_ex0_8:145745428-145745451:-_5-2	LRRC14	317	288
LDHAL6A_CCDS7841.1_ex1_11:18485603-18485626:+_5-1	LDHAL6A	502	385
HSDL2_CCDS43864.1_ex5_9:115181138-115181161:+_5-3	HSDL2	206	183
GLB1L2_CCDS31724.1_ex8_11:134237181-134237204:+_5-5	GLB1L2	579	530
C9orf66_CCDS6439.1_ex0_9:214951-214974:+_5-1	C9orf66	1192	876
LOC643669_CCDS58661.1_ex1_19:39401637-39401660:-_5-3	LOC643669	292	417
ALKBH1_CCDS32127.1_ex5_14:78174239-78174262:-_5-5	ALKBH1	595	669
EPHA6_CCDS46876.1_ex8_3:97198180-97198203:+_5-2	EPHA6	159	129
TMEM262_CCDS60845.1_ex1_11:64856168-64856191:+_5-1	TMEM262	471	495
STXBP5_CCDS47499.1_ex14_6:147636784-147636807:+_5-5	STXBP5	580	736
CXCR6_CCDS2735.1_ex0_3:45988075-45988098:-_5-1	CXCR6	607	456
ARSF_CCDS14123.1_ex2_X:2994698-2994721:-_5-3	ARSF	378	550
SPAG11B_CCDS47774.1_ex1_8:7320308-7320331:-_5-3	SPAG11B	573	606
YIPF7_CCDS54766.1_ex4_4:44652022-44652045:-_5-5	YIPF7	223	345
sgINTS6_8	INTS6_LS	34	441
TMEM163_CCDS2172.1_ex4_2:135308189-135308212:+_5-2	TMEM163	517	590
MAGEA11_CCDS48180.1_ex3_X:148797705-148797728:-_5-4	MAGEA11	477	355
FCHO1_CCDS32955.1_ex4_19:17881319-17881342:+_5-2	FCHO1	433	685
TTC32_CCDS33151.1_ex1_2:20097753-20097776:-_5-3	TTC32	232	264
ZMYM3_CCDS14409.1_ex23_X:70472424-70472447:+_5-2	ZMYM3	619	700
CR1_CCDS44308.1_ex30_1:207753939-207753962:-_5-4	CR1	340	330
AMN1_CCDS44858.1_ex3_12:31850812-31850835:-_5-2	AMN1	475	396
DYSF_CCDS1918.1_ex6_2:71742834-71742857:-_5-1	DYSF	491	597
SNX33_CCDS10283.1_ex0_15:75942221-75942244:-_5-4	SNX33	595	958
C19orf53_CCDS12298.1_ex1_19:13885466-13885489:+_5-2	C19orf53	372	481
PRG4_CCDS1369.1_ex5_1:186275818-186275841:-_5-3	PRG4	416	473
WWP2_CCDS10885.1_ex14_16:69965717-69965740:+_14-12	WWP2	693	1069
MGAT1_CCDS4458.1_ex0_5:180219836-180219859:+_5-5	MGAT1	486	633
sgMAP2K7_4	MAP2K7_LS	283	321
ITGAE_CCDS32531.1_ex22_17:3661043-3661066:+_5-4	ITGAE	299	420
sgPSMC6_5	PSMC6_LS	42	317
CD1B_CCDS1176.1_ex4_1:158300725-158300748:-_5-3	CD1B	672	605
ZC3H12C_CCDS44727.1_ex1_11:110007693-110007716:-_5-2	ZC3H12C	225	444
TSPAN3_CCDS10292.1_ex5_15:77348512-77348535:+_6-6	TSPAN3	312	187
AKT3_CCDS31076.1_ex6_1:243776971-243776994:-_5-2	AKT3	386	398
PSMD2_CCDS3258.1_ex9_3:184021509-184021532:-_5-5	PSMD2	73	289
PRUNE2_CCDS47982.1_ex11_9:79323793-79323816:+_5-1	PRUNE2	291	467
ROS1_CCDS5116.1_ex34_6:117715790-117715813:+_5-4	ROS1	276	280
PLXNA4_CCDS43646.1_ex30_7:132193303-132193326:-_5-5	PLXNA4	404	486
SLC11A1_CCDS2415.1_ex2_2:219248976-219248999:-_5-1	SLC11A1	741	747
MAGEA9_CCDS14691.1_ex0_X:148868225-148868248:-_5-4	MAGEA9	374	476
HINT2_CCDS6594.1_ex2_9:35813499-35813522:+_5-2	HINT2	591	700
TMEM251_CCDS41980.1_ex0_14:93652764-93652787:-_7-5	TMEM251	207	350
KNOP1_CCDS42127.1_ex3_16:19725567-19725590:-_5-1	KNOP1	405	347
SSX2B_CCDS48129.1_ex2_X:52782949-52782972:+_5-4	SSX2B	0	4
PPAPDC1A_CCDS41573.1_ex2_10:122273442-122273465:-_5-3	PPAPDC1A	413	345
AQP5_CCDS8793.1_ex0_12:50356036-50356059:+_5-3	AQP5	298	391
RBBP5_CCDS30983.1_ex8_1:205070731-205070754:-_5-1	RBBP5	218	535
CYP4F3_CCDS12332.1_ex2_19:15757862-15757885:+_5-2	CYP4F3	197	395
NAF1_CCDS3803.1_ex7_4:164087604-164087627:+_5-2	NAF1	508	734
SOX10_CCDS13964.1_ex1_22:38373933-38373956:-_5-3	SOX10	1117	675
CDS1_CCDS3608.1_ex6_4:85554995-85555018:+_5-5	CDS1	420	558
GPR18_CCDS9491.1_ex0_13:99907739-99907762:+_5-3	GPR18	538	544
C3orf70_CCDS33900.1_ex1_3:184870492-184870515:+_5-5	C3orf70	708	746
M6PR_CCDS8598.1_ex3_12:9096395-9096418:-_5-1	M6PR	222	363
LEFTY2_CCDS1549.1_ex3_1:226128641-226128664:+_3-1	LEFTY2	187	316
ADAM30_CCDS907.1_ex0_1:120437885-120437908:-_5-2	ADAM30	389	440
RAB33B_CCDS3747.1_ex1_4:140393841-140393864:-_5-4	RAB33B	202	338
MRFAP1L1_CCDS3392.1_ex0_4:6711081-6711104:+_5-1	MRFAP1L1	454	520
RLN2_CCDS6460.1_ex0_9:5300268-5300291:+_4-1	RLN2	2	8
GGT5_CCDS13825.1_ex5_22:24622643-24622666:-_5-1	GGT5	295	288
SENP2_CCDS33902.1_ex8_3:185330391-185330414:+_5-5	SENP2	146	200
A3GALT2_CCDS60080.1_ex1_1:33777651-33777674:-_5-4	A3GALT2	320	403
GPNMB_CCDS34610.1_ex4_7:23299652-23299675:-_5-4	GPNMB	455	500
TRIM36_CCDS4115.1_ex8_5:114499298-114499321:-_9-5	TRIM36	337	238
KIAA2013_CCDS141.1_ex2_1:11985901-11985924:+_5-3	KIAA2013	279	691
CDKL2_CCDS3570.1_ex6_4:76530778-76530801:+_5-1	CDKL2	221	244
TBX3_CCDS9175.1_ex2_12:115114124-115114147:+_5-2	TBX3	433	477
FBXL4_CCDS5041.1_ex5_6:99365485-99365508:-_5-2	FBXL4	66	283
DNPH1_CCDS43465.1_ex2_6:43197053-43197076:-_5-3	DNPH1	629	758
sgCOL1A1_4	COL1A1_LS	464	395
sgSPRR3_9	SPRR3_LS	312	338
HPRT1_CCDS14641.1_ex2_X:133609219-133609242:+_5-2	HPRT1	666	558
CCBL2_CCDS30766.1_ex7_1:89427128-89427151:-_5-2	CCBL2	72	171
LGALS16_CCDS54267.1_ex2_19:40149268-40149291:-_5-4	LGALS16	527	337
COL2A1_CCDS41778.1_ex46_12:48390336-48390359:+_5-5	COL2A1	461	491
PRDX3_CCDS44484.1_ex2_10:120931989-120932012:-_5-1	PRDX3	219	283
C4orf22_CCDS3587.1_ex0_4:81257017-81257040:+_5-1	C4orf22	589	299
ANTXR1_CCDS1892.1_ex0_2:69240739-69240762:-_5-1	ANTXR1	515	461
IL36RN_CCDS2111.1_ex1_2:113818496-113818519:+_5-1	IL36RN	348	208
BST2_CCDS12358.1_ex3_19:17516207-17516230:+_5-5	BST2	312	386
C1orf141_CCDS30745.1_ex1_1:67560979-67561002:+_5-1	C1orf141	189	257
MYO9B_CCDS46010.1_ex19_19:17303712-17303735:+_5-5	MYO9B	549	702
PLEKHA4_CCDS12737.1_ex12_19:49362253-49362276:+_5-1	PLEKHA4	482	510
C1D_CCDS1883.1_ex1_2:68273118-68273141:-_5-2	C1D	202	206
CHIA_CCDS41368.1_ex7_1:111861165-111861188:+_5-3	CHIA	209	287
IRAK4_CCDS44862.1_ex3_12:44171457-44171480:+_5-5	IRAK4	189	229
APBB2_CCDS43224.1_ex1_4:40823921-40823944:-_10-2	APBB2	294	391
SRM_CCDS125.1_ex6_1:11119272-11119295:+_5-2	SRM	513	710
NUDT19_CCDS42543.1_ex0_19:33183016-33183039:+_5-1	NUDT19	806	681
sgHDAC7_8	HDAC7_LS	147	448
THOC7_CCDS2900.1_ex2_3:63821055-63821078:-_5-1	THOC7	189	237
ZNF615_CCDS12846.1_ex0_19:52496815-52496838:+_5-1	ZNF615	227	422
sgRANGAP1_3	RANGAP1_LS	75	421
sgPHF7_3	PHF7_LS	312	345
WWOX_CCDS42196.1_ex4_16:78198163-78198186:+_8-8	WWOX	421	249
DIRAS2_CCDS6687.1_ex0_9:93375917-93375940:-_5-3	DIRAS2	830	715
FOXE3_CCDS550.1_ex0_1:47882217-47882240:+_5-1	FOXE3	529	627
DNALI1_CCDS420.1_ex0_1:38022634-38022657:-_5-1	DNALI1	527	630
sgFRK_3	FRK_LS	136	179
HEMGN_CCDS6731.1_ex1_9:100692685-100692708:+_5-1	HEMGN	125	153
sgPTK7_5	PTK7_LS	621	581
RPRD2_CCDS44216.1_ex10_1:150443547-150443570:-_5-4	RPRD2	323	608
GPR119_CCDS14625.1_ex0_X:129518982-129519005:+_5-2	GPR119	602	455
NDUFB11_CCDS14273.1_ex2_X:47003906-47003929:-_5-3	NDUFB11	373	633
HN1L_CCDS10441.1_ex1_16:1735552-1735575:+_5-2	HN1L	304	283
ELL3_CCDS10102.1_ex8_15:44068237-44068260:+_5-3	ELL3	617	526
GNAI2_CCDS2813.1_ex5_3:50294240-50294263:-_5-5	GNAI2	294	396
ACAT1_CCDS8339.1_ex4_11:108005947-108005970:+_5-3	ACAT1	267	326
KIRREL3_CCDS53723.1_ex14_11:126396488-126396511:-_5-5	KIRREL3	475	465
sgRBM17_4	RBM17_LS	332	509
sgHTATSF1_8	HTATSF1_LS	365	486
MBTD1_CCDS11581.2_ex13_17:49297678-49297701:+_5-4	MBTD1	227	338
sgHDAC1_8	HDAC1_LS	286	228
AMPD1_CCDS53349.1_ex10_1:115223045-115223068:+_5-4	AMPD1	262	374
ITM2A_CCDS14444.1_ex3_X:78618619-78618642:-_5-4	ITM2A	239	245
sgPSKH1_8	PSKH1_LS	346	557
ZNF814_CCDS46212.1_ex0_19:58385025-58385048:+_5-2	ZNF814	214	165
KLF17_CCDS508.1_ex1_1:44595378-44595401:-_5-5	KLF17	302	297
NBEAL1_CCDS46495.1_ex19_2:203991396-203991419:+_5-4	NBEAL1	369	447
NXPH3_CCDS11550.1_ex1_17:47656412-47656435:+_5-5	NXPH3	620	380
ZNF582_CCDS33121.1_ex0_19:56896526-56896549:-_5-5	ZNF582	492	341
RCSD1_CCDS1263.1_ex4_1:167663451-167663474:+_5-2	RCSD1	793	888
IGFBP7_CCDS3512.1_ex4_4:57976219-57976242:-_5-3	IGFBP7	473	542
CHKA_CCDS8178.1_ex7_11:67838299-67838322:+_5-1	CHKA	120	247
MAPKAP1_CCDS35139.1_ex5_9:128322002-128322025:+_13-7	MAPKAP1	550	477
sgNPM2_2	NPM2_LS	484	518
HNRNPK_CCDS6667.1_ex6_9:86586943-86586966:-_5-1	HNRNPK	396	610
SP100_CCDS2477.1_ex5_2:231313840-231313863:-_5-2	SP100	502	471
IGFBP6_CCDS8846.1_ex0_12:53491724-53491747:-_5-2	IGFBP6	527	691
RNFT1_CCDS11622.2_ex7_17:58040300-58040323:-_5-2	RNFT1	91	346
TGIF2_CCDS13278.1_ex1_20:35219404-35219427:-_5-4	TGIF2	347	482
POLR2D_CCDS2151.1_ex1_2:128608221-128608244:-_5-2	POLR2D	80	208
DRAXIN_CCDS135.1_ex2_1:11771956-11771979:-_5-5	DRAXIN	513	457
PLEKHF2_CCDS6267.1_ex0_8:96166347-96166370:+_5-1	PLEKHF2	118	88
ETF1_CCDS4207.1_ex6_5:137849333-137849356:-_5-3	ETF1	1	99
HIST1H2BO_CCDS4640.1_ex0_6:27861389-27861412:-_4-2	HIST1H2BO	306	805
CCL20_CCDS2469.1_ex1_2:228680174-228680197:+_5-1	CCL20	632	633
ZNF683_CCDS279.2_ex2_1:26691700-26691723:-_5-5	ZNF683	582	687
KIDINS220_CCDS42650.1_ex16_2:8930154-8930177:+_5-3	KIDINS220	740	562
CAMK2N1_CCDS207.1_ex1_1:20811773-20811796:+_5-5	CAMK2N1	272	388
DCX_CCDS14556.1_ex5_X:110653268-110653291:-_5-1	DCX	514	462
sgRNMT_7	RNMT_LS	345	310
sgPKN2_6	PKN2_LS	200	420
NAV3_CCDS41815.1_ex10_12:78444602-78444625:-_5-3	NAV3	528	579
MTR_CCDS1614.1_ex7_1:236979754-236979777:+_5-3	MTR	312	225
TRPC5_CCDS14561.1_ex5_X:111090600-111090623:+_5-1	TRPC5	410	534
ARAF_CCDS35232.1_ex2_X:47424276-47424299:-_5-5	ARAF	511	482
ECM1_CCDS55632.1_ex5_1:150483522-150483545:+_5-5	ECM1	575	590
CYP27C1_CCDS33285.1_ex5_2:127958871-127958894:+_5-5	CYP27C1	247	236
CKS2_CCDS6682.1_ex1_9:91930165-91930188:+_4-4	CKS2	309	527
ING3_CCDS35497.1_ex2_7:120593343-120593366:+_7-3	ING3	18	92
SMPD3_CCDS10867.1_ex6_16:68405228-68405251:-_5-1	SMPD3	454	557
CCDC61_CCDS46120.2_ex0_19:46506395-46506418:-_5-1	CCDC61	482	626
NUP43_CCDS5218.1_ex4_6:150063608-150063631:+_5-2	NUP43	40	384
C11orf84_CCDS31594.1_ex4_11:63586277-63586300:-_5-5	C11orf84	286	465
ZFR_CCDS34139.1_ex13_5:32404104-32404127:-_5-2	ZFR	295	585
HYAL3_CCDS2815.1_ex1_3:50331110-50331133:-_14-6	HYAL3	450	537
MCM3_CCDS4940.2_ex12_6:52144267-52144290:+_5-1	MCM3	153	703
ENDOD1_CCDS41699.1_ex0_11:94823315-94823338:-_5-2	ENDOD1	297	432
GPRC6A_CCDS5112.1_ex3_6:117128320-117128343:+_5-3	GPRC6A	407	346
KIAA0226_CCDS43195.1_ex15_3:197430420-197430443:+_5-3	KIAA0226	645	548
ANKRD49_CCDS8300.1_ex1_11:94231256-94231279:-_5-4	ANKRD49	305	240
TRAF4_CCDS11243.1_ex4_17:27075328-27075351:+_5-4	TRAF4	625	708
FAM118B_CCDS8470.1_ex2_11:126120566-126120589:+_5-5	FAM118B	369	414
NPC1_CCDS11878.1_ex17_18:21136504-21136527:-_5-5	NPC1	528	762
CNGB3_CCDS6244.1_ex15_8:87738757-87738780:-_5-5	CNGB3	309	274
MAN1A1_CCDS5122.1_ex7_6:119569439-119569462:+_5-1	MAN1A1	401	286
TRIM11_CCDS31048.1_ex5_1:228593853-228593876:-_5-3	TRIM11	59	36
sgDDX25_1	DDX25_LS	247	319
ESPN_CCDS70.1_ex2_1:6500388-6500411:-_5-3	ESPN	207	411
TLX3_CCDS34288.1_ex0_5:170736761-170736784:-_5-5	TLX3	708	889
NXF2B_CCDS43979.1_ex17_X:101624187-101624210:+_5-3	NXF2B	105	68
KRT25_CCDS11373.1_ex7_17:38911425-38911448:-_5-5	KRT25	464	465
sgRPL32_9	RPL32_LS	22	313
LRRC48_CCDS45622.1_ex3_17:17896194-17896217:-_5-5	LRRC48	756	527
SPN_CCDS10650.1_ex0_16:29675429-29675452:-_5-4	SPN	967	781
sgPSMD12_5	PSMD12_LS	12	408
ACRBP_CCDS8554.1_ex5_12:6753416-6753439:+_5-1	ACRBP	322	306
PEBP4_CCDS43724.1_ex3_8:22675223-22675246:-_5-1	PEBP4	610	366
SYNGR3_CCDS10456.1_ex2_16:2042621-2042644:+_5-5	SYNGR3	667	802
VPS37B_CCDS9239.1_ex0_12:123352060-123352083:-_5-2	VPS37B	325	655
GTF2H3_CCDS61275.1_ex6_12:124140335-124140358:+_5-3	GTF2H3	344	594
C20orf85_CCDS13465.1_ex2_20:56730548-56730571:-_5-4	C20orf85	686	709
RLBP1_CCDS32324.1_ex3_15:89758351-89758374:-_5-1	RLBP1	251	390
S1PR5_CCDS12240.1_ex0_19:10625106-10625129:+_5-1	S1PR5	958	848
LRIT1_CCDS7373.1_ex1_10:85994086-85994109:-_5-3	LRIT1	524	515
HHAT_CCDS1495.1_ex5_1:210591487-210591510:+_5-3	HHAT	643	725
KRTAP1-4_CCDS58548.1_ex0_17:39186084-39186107:+_5-1	KRTAP1-4	556	608
OPN3_CCDS31072.1_ex3_1:241803342-241803365:+_5-5	OPN3	284	367
ECE2_CCDS3256.2_ex2_3:183994708-183994731:+_11-6	ECE2	313	461
IL17REL_CCDS33679.1_ex7_22:50438376-50438399:-_5-3	IL17REL	935	648
PDGFRB_CCDS4303.1_ex13_5:149509445-149509468:-_5-1	PDGFRB	337	531
NIPSNAP1_CCDS13860.1_ex5_22:29957824-29957847:+_5-1	NIPSNAP1	527	622
HHLA2_CCDS46883.1_ex1_3:108072567-108072590:-_5-2	HHLA2	321	416
sgEPHA5_4	EPHA5_LS	287	394
RABEP1_CCDS42243.1_ex4_17:5241336-5241359:+_5-2	RABEP1	281	487
PANX1_CCDS8296.1_ex3_11:93912801-93912824:-_5-5	PANX1	422	410
TIFAB_CCDS43365.1_ex0_5:134785505-134785528:+_5-4	TIFAB	397	446
MGARP_CCDS43269.1_ex2_4:140196532-140196555:-_5-5	MGARP	443	572
EDN1_CCDS4522.1_ex2_6:12294307-12294330:+_5-5	EDN1	230	313
RNF144A_CCDS1657.1_ex3_2:7160609-7160632:+_5-4	RNF144A	498	522
GCKR_CCDS1757.1_ex9_2:27728649-27728672:-_5-4	GCKR	288	305
ARHGAP17_CCDS32408.1_ex16_16:24988624-24988647:-_5-5	ARHGAP17	476	492
FNDC5_CCDS369.2_ex2_1:33333394-33333417:-_7-2	FNDC5	835	669
BTNL8_CCDS43413.1_ex2_5:180338592-180338615:+_9-5	BTNL8	228	299
sgPAK7_8	PAK7_LS	451	561
IFFO2_CCDS44076.1_ex8_1:19282241-19282264:+_5-1	IFFO2	518	827
COMMD9_CCDS44571.1_ex3_11:36300033-36300056:+_5-4	COMMD9	328	418
AGBL3_CCDS47718.1_ex5_7:134719032-134719055:+_5-4	AGBL3	152	275
WFDC10B_CCDS13365.1_ex1_20:44333128-44333151:+_7-7	WFDC10B	602	667
AMIGO2_CCDS8751.1_ex0_12:47472211-47472234:-_5-2	AMIGO2	59	208
USH1G_CCDS32725.1_ex1_17:72916399-72916422:+_5-2	USH1G	399	659
C5orf38_CCDS34131.1_ex0_5:2752538-2752561:-_5-3	C5orf38	377	647
MCHR2_CCDS5044.1_ex3_6:100395675-100395698:+_5-4	MCHR2	32	69
RPP30_CCDS44458.1_ex5_10:92645625-92645648:-_5-3	RPP30	63	80
ENOPH1_CCDS3594.1_ex3_4:83375927-83375950:+_5-5	ENOPH1	249	270
ZBTB3_CCDS8034.1_ex0_11:62520961-62520984:-_5-4	ZBTB3	213	413
ZNF682_CCDS42533.1_ex1_19:20133807-20133830:+_5-5	ZNF682	587	721
ZNF792_CCDS12440.2_ex0_19:35450054-35450077:-_5-2	ZNF792	533	732
PRKACG_CCDS6625.1_ex0_9:71628856-71628879:-_5-4	PRKACG	416	437
B3GALNT2_CCDS1606.1_ex9_1:235652471-235652494:-_5-2	B3GALNT2	324	193
AMDHD2_CCDS10471.1_ex4_16:2577930-2577953:+_5-5	AMDHD2	370	339
STEAP1_CCDS5614.1_ex1_7:89790361-89790384:-_5-2	STEAP1	445	601
sgTBL1X_3	TBL1X_LS	127	235
ZMIZ2_CCDS43576.1_ex4_7:44797526-44797549:-_5-3	ZMIZ2	886	623
ESX1_CCDS14516.1_ex2_X:103499049-103499072:+_5-3	ESX1	597	658
CLEC2A_CCDS44829.1_ex3_12:10078911-10078934:-_5-5	CLEC2A	133	148
PSME2_CCDS9614.1_ex8_14:24614974-24614997:-_5-5	PSME2	687	455
C15orf39_CCDS10276.1_ex0_15:75498564-75498587:+_5-1	C15orf39	889	753
DENND2A_CCDS43659.1_ex16_7:140287476-140287499:-_5-1	DENND2A	416	453
SVEP1_CCDS48004.1_ex44_9:113276359-113276382:+_5-2	SVEP1	697	598
PRPF40A_CCDS46430.1_ex14_2:153529490-153529513:-_5-1	PRPF40A	6	95
LRRC66_CCDS43229.1_ex3_4:52883388-52883411:+_5-5	LRRC66	449	292
KIAA1462_CCDS41500.1_ex1_10:30318334-30318357:+_5-3	KIAA1462	345	352
BCAS3_CCDS11626.1_ex10_17:58987980-58988003:-_5-3	BCAS3	335	419
KLK7_CCDS12812.1_ex1_19:51483108-51483131:+_5-1	KLK7	613	549
ASAH1_CCDS47813.1_ex10_8:17928860-17928883:+_5-5	ASAH1	217	222
PARK2_CCDS5281.1_ex6_6:162394364-162394387:+_5-3	PARK2	287	443
ITGB4_CCDS11727.1_ex11_17:73729691-73729714:+_5-3	ITGB4	374	554
HJURP_CCDS33406.1_ex7_2:234762524-234762547:+_5-5	HJURP	117	478
STAM2_CCDS2196.1_ex9_2:153003731-153003754:+_5-1	STAM2	152	124
RBM7_CCDS66233.1_ex1_11:114272415-114272438:+_5-1	RBM7	244	322
C17orf82_CCDS11628.1_ex0_17:59489658-59489681:-_5-2	C17orf82	568	570
BGLAP_CCDS1134.1_ex2_1:156212576-156212599:+_5-3	BGLAP	451	291
CRP_CCDS30911.1_ex0_1:159683698-159683721:-_5-3	CRP	492	393
LY96_CCDS56540.1_ex1_8:74922300-74922323:+_6-4	LY96	190	249
AKAP14_CCDS14591.1_ex1_X:119037491-119037514:+_7-4	AKAP14	205	163
SEMA6D_CCDS32224.1_ex1_15:48052590-48052613:+_5-2	SEMA6D	372	538
CLU_CCDS47832.1_ex5_8:27464020-27464043:-_5-5	CLU	514	447
AKAP7_CCDS5144.1_ex1_6:131574229-131574252:-_14-8	AKAP7	353	282
UBQLN2_CCDS14374.1_ex0_X:56590897-56590920:-_5-4	UBQLN2	678	603
FAM71F1_CCDS5804.1_ex1_7:128356952-128356975:-_5-1	FAM71F1	483	502
AGL_CCDS759.1_ex12_1:100346307-100346330:-_5-4	AGL	97	65
KIRREL2_CCDS12479.1_ex6_19:36351452-36351475:-_5-4	KIRREL2	769	877
ZFP36L2_CCDS1811.1_ex0_2:43452276-43452299:-_5-2	ZFP36L2	894	996
PSMD9_CCDS58284.1_ex0_12:122326830-122326853:+_8-1	PSMD9	515	606
sgDDX3Y_8	DDX3Y_LS	276	254
HPS1_CCDS7475.1_ex15_10:100195118-100195141:-_5-3	HPS1	378	624
MAT1A_CCDS7365.1_ex4_10:82040035-82040058:-_5-3	MAT1A	57	129
SYAP1_CCDS14177.1_ex3_X:16759851-16759874:-_5-2	SYAP1	436	463
PLA2G7_CCDS4917.1_ex6_6:46680024-46680047:+_5-2	PLA2G7	253	196
FARP1_CCDS32000.1_ex0_13:98865630-98865653:+_9-2	FARP1	469	571
TNMD_CCDS14469.1_ex2_X:99848881-99848904:+_5-3	TNMD	306	434
RNF135_CCDS11262.1_ex0_17:29298303-29298326:-_5-3	RNF135	171	485
CD300LG_CCDS11470.1_ex1_17:41926220-41926243:-_5-5	CD300LG	345	312
MPP2_CCDS11471.1_ex6_17:41958923-41958946:-_5-4	MPP2	75	264
KCNH8_CCDS2632.1_ex8_3:19491609-19491632:-_5-5	KCNH8	258	283
C2CD2L_CCDS8413.1_ex3_11:118981622-118981645:-_5-4	C2CD2L	371	458
SLC25A5_CCDS14578.1_ex1_X:118603991-118604014:-_5-4	SLC25A5	19	166
KPNA6_CCDS352.1_ex2_1:32622496-32622519:-_5-1	KPNA6	0	0
sgMAPK1_5	MAPK1_LS	52	439
SOST_CCDS11468.1_ex1_17:41835882-41835905:+_5-3	SOST	457	440
ZDHHC15_CCDS14430.1_ex3_X:74644587-74644610:+_5-1	ZDHHC15	494	511
ING4_CCDS44812.1_ex5_12:6762484-6762507:-_5-5	ING4	422	340
SSX5_CCDS14288.1_ex5_X:48054467-48054490:+_9-6	SSX5	758	714
sgARIH1_7	ARIH1_LS	43	259
SPIDR_CCDS43737.1_ex8_8:48508388-48508411:-_5-4	SPIDR	197	277
FUT11_CCDS60558.1_ex0_10:75532609-75532632:-_5-1	FUT11	269	405
APOA1BP_CCDS1145.1_ex1_1:156561946-156561969:+_5-3	APOA1BP	309	284
XDH_CCDS1775.1_ex26_2:31606631-31606654:+_5-3	XDH	483	506
