sgRNA	gene	CRISPR_C7530487.sample	CRISPR_C6596666.sample
sgKDM4C_7	KDM4C_LS	366	314
CNTFR_CCDS6558.1_ex6_9:34564761-34564784:-_5-4	CNTFR	482	503
NANP_CCDS13173.1_ex0_20:25596792-25596815:+_5-1	NANP	175	171
PTBP1_CCDS32859.1_ex5_19:804552-804575:+_5-4	PTBP1	329	484
ARL4C_CCDS2512.1_ex0_2:235405055-235405078:-_5-4	ARL4C	366	395
SREK1_CCDS3991.1_ex2_5:65458378-65458401:-_5-3	SREK1	155	202
WDR77_CCDS835.1_ex9_1:111991675-111991698:-_5-5	WDR77	180	773
EPB42_CCDS10093.1_ex7_15:43501501-43501524:-_5-1	EPB42	536	607
DSCC1_CCDS6330.1_ex2_8:120854171-120854194:+_5-1	DSCC1	231	247
C17orf53_CCDS11477.1_ex2_17:42226013-42226036:-_5-3	C17orf53	451	429
RAB15_CCDS9768.1_ex5_14:65419245-65419268:+_5-4	RAB15	247	346
RPAIN_CCDS32536.1_ex1_17:5324628-5324651:+_7-1	RPAIN	87	345
C9orf117_CCDS43878.1_ex1_9:130471951-130471974:-_5-2	C9orf117	301	386
SLC9A4_CCDS33264.1_ex0_2:103090330-103090353:+_5-1	SLC9A4	349	351
UFSP2_CCDS3842.1_ex7_4:186336945-186336968:-_5-4	UFSP2	217	263
SMTNL2_CCDS11048.1_ex1_17:4496331-4496354:+_5-1	SMTNL2	524	513
VCAN_CCDS4060.1_ex4_5:82807946-82807969:+_5-3	VCAN	74	257
CHST5_CCDS10919.1_ex0_16:75563779-75563802:+_5-2	CHST5	561	739
DNAJC13_CCDS33857.1_ex8_3:132175219-132175242:-_5-3	DNAJC13	329	473
KTN1_CCDS41957.1_ex2_14:56084783-56084806:+_5-2	KTN1	147	144
ZER1_CCDS6910.1_ex12_9:131515588-131515611:+_5-3	ZER1	566	758
ZCCHC9_CCDS4054.1_ex0_5:80600691-80600714:+_5-1	ZCCHC9	101	243
GIF_CCDS7977.1_ex7_11:59611354-59611377:+_5-5	GIF	507	689
SULT1C4_CCDS2077.1_ex0_2:108994884-108994907:-_5-1	SULT1C4	432	508
MS4A6A_CCDS44615.1_ex2_11:59945775-59945798:-_5-2	MS4A6A	37	70
FOXN2_CCDS1838.1_ex0_2:48573471-48573494:-_5-1	FOXN2	243	295
WNT7B_CCDS33667.1_ex1_22:46327210-46327233:-_5-3	WNT7B	413	559
sgZNF541_10	ZNF541_LS	515	434
HNRNPU_CCDS31081.1_ex13_1:245027020-245027043:+_5-2	HNRNPU	160	544
LRFN2_CCDS34443.1_ex1_6:40400690-40400713:+_5-5	LRFN2	243	402
RBM12_CCDS13261.1_ex0_20:34242504-34242527:+_5-2	RBM12	362	540
FLCN_CCDS32579.1_ex10_17:17131280-17131303:-_5-5	FLCN	280	309
KIAA1524_CCDS33812.1_ex12_3:108288307-108288330:-_5-3	KIAA1524	234	511
SLC39A3_CCDS12093.1_ex1_19:2737063-2737086:+_5-2	SLC39A3	613	610
AKAP8L_CCDS46005.1_ex10_19:15514368-15514391:+_5-5	AKAP8L	146	269
sgALKBH8_7	ALKBH8_LS	193	315
C18orf21_CCDS11916.2_ex3_18:33557489-33557512:-_7-4	C18orf21	291	414
FAM83C_CCDS13251.1_ex3_20:33879995-33880018:-_5-5	FAM83C	893	834
ZNF10_CCDS9283.1_ex3_12:133732199-133732222:+_5-3	ZNF10	191	168
RGS7BP_CCDS34170.1_ex1_5:63803566-63803589:-_5-2	RGS7BP	258	320
SLC35A1_CCDS5010.1_ex3_6:88210912-88210935:+_5-3	SLC35A1	29	69
PDLIM5_CCDS3641.1_ex4_4:95506809-95506832:+_18-17	PDLIM5	0	2
TMEM240_CCDS44040.1_ex2_1:1475109-1475132:+_5-5	TMEM240	354	415
HLA-DQB1_CCDS43451.1_ex3_6:32632828-32632851:+_5-5	HLA-DQB1	339	506
E2F5_CCDS47885.1_ex1_8:86114482-86114505:-_6-1	E2F5	102	185
EVPLL_CCDS45626.1_ex5_17:18286373-18286396:-_5-5	EVPLL	513	757
SYCE3_CCDS46733.1_ex0_22:50989799-50989822:+_5-3	SYCE3	697	559
NUDCD2_CCDS4361.1_ex3_5:162886919-162886942:-_5-4	NUDCD2	379	535
JSRP1_CCDS12086.1_ex2_19:2253754-2253777:+_5-3	JSRP1	461	534
C14orf180_CCDS32166.1_ex2_14:105054622-105054645:+_5-5	C14orf180	337	466
ASB3_CCDS1846.1_ex4_2:53943836-53943859:+_5-1	ASB3	229	372
BET1_CCDS5635.1_ex1_7:93625593-93625616:+_5-4	BET1	140	141
USE1_CCDS46011.1_ex2_19:17326808-17326831:-_5-1	USE1	66	307
GIMAP4_CCDS5904.1_ex1_7:150269520-150269543:+_5-4	GIMAP4	313	458
sgDSN1_4	DSN1_LS	269	212
ZFPM2_CCDS47908.1_ex7_8:106813756-106813779:-_5-3	ZFPM2	429	499
GOLGA3_CCDS53846.1_ex11_12:133384609-133384632:-_5-2	GOLGA3	477	564
PAFAH1B2_CCDS53713.1_ex2_11:117031937-117031960:+_5-5	PAFAH1B2	66	148
sgCENPQ_7	CENPQ_LS	229	282
LYPD4_CCDS12587.1_ex2_19:42342953-42342976:-_5-4	LYPD4	383	560
GOLT1B_CCDS8689.1_ex2_12:21661315-21661338:+_5-1	GOLT1B	453	538
SPATA4_CCDS3826.1_ex3_4:177114133-177114156:-_5-2	SPATA4	82	124
VWCE_CCDS8002.1_ex16_11:61058295-61058318:+_5-5	VWCE	347	352
ACBD3_CCDS1551.1_ex6_1:226353589-226353612:-_5-4	ACBD3	335	297
ZNF76_CCDS4801.1_ex3_6:35255438-35255461:+_5-2	ZNF76	525	447
ZNF430_CCDS32978.1_ex3_19:21216917-21216940:+_4-2	ZNF430	319	540
HSPB11_CCDS41341.1_ex2_1:54394054-54394077:-_5-2	HSPB11	321	458
FGF1_CCDS4275.1_ex1_5:141980266-141980289:+_5-1	FGF1	399	541
TCTEX1D1_CCDS633.1_ex3_1:67242966-67242989:-_5-5	TCTEX1D1	184	122
LOC152586_CCDS64066.1_ex9_4:141403591-141403614:+_5-5	LOC152586	19	35
MRPL2_CCDS34454.1_ex5_6:43025899-43025922:+_5-4	MRPL2	381	438
SETMAR_CCDS2563.2_ex1_3:4354887-4354910:+_5-5	SETMAR	195	205
C1orf127_CCDS53267.1_ex3_1:11015209-11015232:+_5-2	C1orf127	612	507
sgSMARCD1_2	SMARCD1_LS	351	579
SLC12A2_CCDS4144.1_ex0_5:127420233-127420256:-_5-1	SLC12A2	211	409
sgSCAI_7	SCAI_LS	273	444
sgHDGFL1_10	HDGFL1_LS	382	645
C10orf113_CCDS31162.2_ex1_10:21435298-21435321:+_5-5	C10orf113	83	124
PARP4_CCDS9307.1_ex22_13:25058820-25058843:-_5-4	PARP4	218	351
IFT74_CCDS43793.1_ex1_9:26978149-26978172:+_5-3	IFT74	301	423
CHCHD2_CCDS5526.1_ex2_7:56171989-56172012:-_5-4	CHCHD2	259	437
KLHL26_CCDS12384.1_ex2_19:18778507-18778530:+_5-3	KLHL26	272	528
PKIB_CCDS5126.1_ex0_6:123039067-123039090:+_6-5	PKIB	320	494
CCDC33_CCDS42058.1_ex4_15:74560763-74560786:-_5-2	CCDC33	741	700
SBDS_CCDS5537.1_ex3_7:66459296-66459319:+_5-3	SBDS	141	556
SPG11_CCDS10112.1_ex32_15:44925810-44925833:-_5-2	SPG11	332	423
CTRL00478	NON-TARGETING	187	283
PIP4K2B_CCDS11329.1_ex7_17:36940559-36940582:+_5-4	PIP4K2B	356	272
PLAC9_CCDS31232.1_ex1_10:81901854-81901877:-_5-1	PLAC9	392	720
TSPYL2_CCDS14350.1_ex0_X:53112147-53112170:-_5-4	TSPYL2	485	481
sgKMT2E_8	KMT2E_LS	194	267
AURKB_CCDS11134.1_ex3_17:8110171-8110194:+_5-3	AURKB	0	275
ZNF577_CCDS12842.2_ex1_19:52380595-52380618:+_5-2	ZNF577	440	557
CHP1_CCDS10073.1_ex1_15:41535876-41535899:+_5-1	CHP1	347	446
TRAF3IP3_CCDS1490.2_ex6_1:209946342-209946365:-_5-5	TRAF3IP3	385	641
ARL8B_CCDS2566.1_ex1_3:5212215-5212238:+_5-2	ARL8B	185	393
sgNPR1_1	NPR1_LS	270	332
CARD9_CCDS48057.1_ex9_9:139265304-139265327:+_5-2	CARD9	369	490
CTRL00412	NON-TARGETING	102	375
MANF_CCDS46836.2_ex2_3:51425245-51425268:-_5-5	MANF	276	319
IL1F10_CCDS2112.1_ex2_2:113832309-113832332:+_5-2	IL1F10	268	311
YWHAB_CCDS13339.1_ex1_20:43532720-43532743:+_5-3	YWHAB	543	640
KIF3C_CCDS1719.1_ex7_2:26204548-26204571:+_5-4	KIF3C	236	319
EIF4E2_CCDS2496.1_ex1_2:233421218-233421241:+_5-1	EIF4E2	301	243
HEPH_CCDS14384.3_ex6_X:65412075-65412098:+_5-3	HEPH	481	558
C1orf137_CCDS60233.1_ex1_1:117237400-117237423:+_5-2	C1orf137	182	223
NKAPL_CCDS34353.1_ex0_6:28227305-28227328:-_5-1	NKAPL	458	389
SFRP1_CCDS34886.1_ex2_8:41166355-41166378:-_5-3	SFRP1	572	666
ELF3_CCDS1419.1_ex0_1:201980404-201980427:-_5-1	ELF3	326	398
CLEC2D_CCDS31741.1_ex3_12:9845446-9845469:-_11-11	CLEC2D	479	390
sgPSKH2_10	PSKH2_LS	223	332
PRL_CCDS4548.1_ex1_6:22290537-22290560:-_5-1	PRL	302	462
CCT3_CCDS1140.2_ex6_1:156288720-156288743:+_5-2	CCT3	61	672
PAEP_CCDS35173.1_ex1_9:138454207-138454230:-_5-2	PAEP	243	403
CPB2_CCDS9401.1_ex7_13:46656599-46656622:+_5-3	CPB2	317	493
CCT5_CCDS3877.1_ex4_5:10258225-10258248:+_5-5	CCT5	111	495
IL1F10_CCDS2112.1_ex3_2:113832768-113832791:-_5-5	IL1F10	367	419
CAPN6_CCDS14555.1_ex6_X:110494445-110494468:-_5-1	CAPN6	344	538
ZNF32_CCDS7206.1_ex0_10:44140078-44140101:-_5-3	ZNF32	713	784
ALDH6A1_CCDS61501.1_ex8_14:74539054-74539077:-_5-5	ALDH6A1	462	373
CEACAM8_CCDS12610.1_ex2_19:43093836-43093859:-_5-1	CEACAM8	223	590
ALDH1B1_CCDS6615.1_ex0_9:38396074-38396097:-_5-3	ALDH1B1	577	432
AGR3_CCDS5365.1_ex2_7:16901041-16901064:+_5-2	AGR3	70	41
GATSL3_CCDS43001.1_ex5_22:30683206-30683229:-_5-1	GATSL3	271	482
KCNE1_CCDS13636.1_ex0_21:35821778-35821801:+_5-3	KCNE1	304	412
AGK_CCDS5865.1_ex6_7:141315303-141315326:-_5-3	AGK	381	369
GTF2E2_CCDS6078.1_ex5_8:30492547-30492570:-_5-5	GTF2E2	7	53
RAB42_CCDS325.1_ex0_1:28920454-28920477:+_5-4	RAB42	365	441
TAS2R19_CCDS8640.1_ex0_12:11174956-11174979:+_5-5	TAS2R19	409	364
NAA10_CCDS14737.1_ex1_X:153196259-153196282:-_5-3	NAA10	220	412
CTRL00125	NON-TARGETING	320	370
RBM39_CCDS13265.1_ex6_20:34302283-34302306:-_5-1	RBM39	34	360
C1orf35_CCDS1566.1_ex3_1:228290048-228290071:-_5-2	C1orf35	542	766
SPIDR_CCDS43737.1_ex9_8:48511583-48511606:-_5-5	SPIDR	516	885
CTRL00749	NON-TARGETING	379	433
SPIB_CCDS33080.1_ex3_19:50926269-50926292:-_9-4	SPIB	369	587
MYEOV2_CCDS2532.1_ex1_2:241069385-241069408:-_7-2	MYEOV2	821	788
BTN3A2_CCDS4605.1_ex1_6:26369049-26369072:+_4-2	BTN3A2	317	403
sgSTK24_6	STK24_LS	525	568
SUPT4H1_CCDS11606.1_ex2_17:56424884-56424907:+_5-2	SUPT4H1	448	686
TBCEL_CCDS31692.1_ex2_11:120924311-120924334:-_5-4	TBCEL	498	552
ELF2_CCDS3744.1_ex1_4:139981812-139981835:-_5-2	ELF2	83	56
C16orf72_CCDS10538.1_ex2_16:9197089-9197112:-_5-5	C16orf72	269	525
DPCD_CCDS7514.1_ex2_10:103360502-103360525:+_5-1	DPCD	493	436
sgRTEL1_1	RTEL1_LS	214	494
TRAK1_CCDS2695.1_ex2_3:42226198-42226221:-_5-1	TRAK1	815	995
GAPDH_CCDS58201.1_ex2_12:6646098-6646121:+_5-1	GAPDH	364	774
ACBD5_CCDS44368.1_ex6_10:27506985-27507008:-_5-3	ACBD5	307	305
ATG14_CCDS32087.1_ex5_14:55852697-55852720:-_5-2	ATG14	403	487
NARF_CCDS32777.1_ex5_17:80436676-80436699:+_5-2	NARF	350	622
ATM_CCDS31669.1_ex26_11:108159737-108159760:-_5-5	ATM	168	271
ZFHX4_CCDS47878.2_ex0_8:77617271-77617294:+_5-2	ZFHX4	318	369
SLC1A1_CCDS6452.1_ex1_9:4544692-4544715:-_5-1	SLC1A1	308	452
TMEM87A_CCDS32205.1_ex17_15:42560188-42560211:+_10-8	TMEM87A	230	185
LRRC23_CCDS8568.1_ex2_12:7015765-7015788:+_5-5	LRRC23	229	326
DNAH9_CCDS11160.1_ex31_17:11650981-11651004:+_10-5	DNAH9	622	709
NPHS2_CCDS1331.1_ex6_1:179533823-179533846:-_5-5	NPHS2	308	401
NUTF2_CCDS10848.1_ex0_16:67899099-67899122:+_5-1	NUTF2	10	66
GPD2_CCDS2202.1_ex3_2:157368751-157368774:-_5-1	GPD2	489	527
C7orf72_CCDS47585.1_ex0_7:50135957-50135980:-_5-4	C7orf72	254	289
CNPY3_CCDS4875.1_ex2_6:42903331-42903354:+_5-3	CNPY3	365	377
LEPREL4_CCDS11408.1_ex6_17:39967437-39967460:-_5-3	LEPREL4	91	151
ZNF606_CCDS12968.1_ex0_19:58491306-58491329:-_5-2	ZNF606	305	275
sgDDX46_7	DDX46_LS	6	317
PBX3_CCDS48021.1_ex1_9:128678169-128678192:+_5-5	PBX3	141	207
PCDHA9_CCDS54920.1_ex0_5:140229772-140229795:+_5-4	PCDHA9	417	452
KIAA0196_CCDS6355.1_ex22_8:126088707-126088730:+_5-3	KIAA0196	377	722
TNPO2_CCDS45991.1_ex19_19:12826457-12826480:+_5-5	TNPO2	289	482
SEC24D_CCDS3710.1_ex20_4:119745859-119745882:-_5-5	SEC24D	496	654
NAT8_CCDS1926.1_ex0_2:73868492-73868515:+_5-2	NAT8	350	404
TMEM216_CCDS53640.1_ex2_11:61161371-61161394:+_5-2	TMEM216	365	381
SOX12_CCDS12995.1_ex0_20:306895-306918:+_5-3	SOX12	608	572
HNF1B_CCDS11324.1_ex6_17:36093690-36093713:+_5-3	HNF1B	291	644
ABCB10_CCDS1580.1_ex8_1:229676480-229676503:+_5-1	ABCB10	244	413
ID2_CCDS1659.1_ex0_2:8822541-8822564:-_5-4	ID2	272	387
LCN12_CCDS7018.2_ex1_9:139847458-139847481:+_5-4	LCN12	362	532
FADS2_CCDS60807.1_ex1_11:61605347-61605370:-_5-2	FADS2	192	495
C4B_CCDS47405.1_ex25_6:31996602-31996625:-_3-2	C4B	336	398
TMEM100_CCDS11587.1_ex0_17:53798142-53798165:+_5-1	TMEM100	221	354
EXOSC2_CCDS65160.1_ex0_9:133569268-133569291:+_5-2	EXOSC2	264	339
THAP8_CCDS33000.1_ex1_19:36530495-36530518:-_5-3	THAP8	643	878
LOXL1_CCDS10253.1_ex0_15:74219702-74219725:+_5-2	LOXL1	339	599
C11orf74_CCDS60762.1_ex1_11:36669561-36669584:+_8-3	C11orf74	456	512
ALOX12B_CCDS11129.1_ex13_17:7989351-7989374:-_5-5	ALOX12B	322	325
FSBP_CCDS59106.1_ex1_8:95448894-95448917:+_5-4	FSBP	562	681
UFD1L_CCDS13761.1_ex8_22:19459288-19459311:+_5-3	UFD1L	157	525
ITGB7_CCDS8849.1_ex12_12:53591713-53591736:-_5-5	ITGB7	279	576
IFI35_CCDS11450.1_ex3_17:41165386-41165409:-_5-2	IFI35	442	357
FASN_CCDS11801.1_ex37_17:80050871-80050894:-_5-4	FASN	564	727
RAB31_CCDS45826.1_ex3_18:9814032-9814055:-_5-4	RAB31	507	382
TSACC_CCDS1141.1_ex2_1:156316563-156316586:+_5-4	TSACC	307	580
sgOGT_5	OGT_LS	52	81
UBTF_CCDS11480.1_ex18_17:42293977-42294000:+_5-5	UBTF	153	425
NCCRP1_CCDS12529.1_ex1_19:39688718-39688741:-_5-4	NCCRP1	495	617
sgRPL5_7	RPL5_LS	38	319
MYC_CCDS6359.2_ex1_8:128750721-128750744:-_5-2	MYC	36	344
H2AFX_CCDS8410.1_ex0_11:118966005-118966028:-_5-5	H2AFX	159	411
MCU_CCDS59218.1_ex2_10:74618963-74618986:-_5-1	MCU	201	244
FAM129C_CCDS12362.1_ex7_19:17650249-17650272:-_5-4	FAM129C	649	796
RPA2_CCDS314.1_ex4_1:28224191-28224214:+_5-2	RPA2	194	483
GATA6_CCDS11872.1_ex0_18:19751349-19751372:-_5-1	GATA6	334	498
PIK3CA_CCDS43171.1_ex0_3:178916720-178916743:-_5-1	PIK3CA	55	234
PTGER1_CCDS12309.1_ex1_19:14584571-14584594:-_5-2	PTGER1	487	790
CCIN_CCDS6599.1_ex0_9:36169843-36169866:-_5-2	CCIN	342	363
RAD50_CCDS34233.1_ex4_5:131915670-131915693:+_5-4	RAD50	145	179
DNLZ_CCDS35179.1_ex1_9:139257446-139257469:-_5-1	DNLZ	580	655
ZNF454_CCDS4441.1_ex3_5:178392075-178392098:-_5-4	ZNF454	513	619
GKAP1_CCDS35049.1_ex10_9:86421313-86421336:-_5-5	GKAP1	82	127
FBXL20_CCDS32640.1_ex10_17:37455324-37455347:-_5-4	FBXL20	602	581
sgEYA3_8	EYA3_LS	300	321
MCM2_CCDS3043.1_ex3_3:127323858-127323881:+_5-2	MCM2	214	773
UPK1A_CCDS12470.1_ex2_19:36164176-36164199:-_5-4	UPK1A	361	682
RNASE7_CCDS41914.1_ex0_14:21511380-21511403:-_4-4	RNASE7	370	541
METTL1_CCDS8955.3_ex4_12:58164977-58165000:+_5-4	METTL1	199	394
DOC2A_CCDS10666.1_ex8_16:30020855-30020878:+_5-5	DOC2A	440	805
LILRB2_CCDS12886.1_ex9_19:54783281-54783304:-_10-3	LILRB2	204	498
sgAPPL2_6	APPL2_LS	437	472
STRBP_CCDS55337.1_ex12_9:125923306-125923329:-_5-4	STRBP	467	532
MBOAT7_CCDS12883.1_ex2_19:54684825-54684848:+_5-1	MBOAT7	480	436
PCSK4_CCDS12069.2_ex14_19:1490195-1490218:+_5-5	PCSK4	224	376
LCTL_CCDS10220.1_ex5_15:66850187-66850210:-_5-2	LCTL	173	300
APBA2_CCDS10022.1_ex0_15:29346383-29346406:+_5-1	APBA2	352	489
MYO16_CCDS32008.1_ex0_13:109318444-109318467:+_5-2	MYO16	207	349
FBLIM1_CCDS163.1_ex4_1:16101132-16101155:+_5-5	FBLIM1	352	817
CRYBB2_CCDS13831.1_ex1_22:25620915-25620938:+_5-1	CRYBB2	354	449
FRMD6_CCDS58318.1_ex9_14:52186994-52187017:-_5-3	FRMD6	697	852
DUSP6_CCDS9033.1_ex2_12:89745530-89745553:-_5-2	DUSP6	612	737
SSX4B_CCDS35241.1_ex3_X:48269473-48269496:+_4-1	SSX4B	373	585
TCP11_CCDS47413.1_ex4_6:35088718-35088741:-_5-2	TCP11	175	243
NKX2-5_CCDS4387.1_ex1_5:172661801-172661824:+_7-2	NKX2-5	783	680
BUB3_CCDS31306.1_ex0_10:124914533-124914556:-_5-1	BUB3	188	510
DGKE_CCDS11590.1_ex0_17:54912329-54912352:+_5-2	DGKE	634	641
COQ6_CCDS9823.1_ex2_14:74422190-74422213:+_5-2	COQ6	351	526
CLRN1_CCDS3153.1_ex1_3:150659461-150659484:-_7-5	CLRN1	28	67
APITD1-CORT_CCDS114.1_ex4_1:10511480-10511503:-_3-3	APITD1-CORT	363	518
IFT27_CCDS13932.1_ex4_22:37163396-37163419:-_5-4	IFT27	399	386
SVOPL_CCDS47721.1_ex6_7:138314801-138314824:-_5-1	SVOPL	251	390
FRMPD2_CCDS31195.1_ex22_10:49447639-49447662:+_5-4	FRMPD2	269	349
sgUBE2C_8	UBE2C_LS	284	548
TBC1D13_CCDS6911.1_ex6_9:131559444-131559467:+_5-5	TBC1D13	364	542
PLAC8L1_CCDS34264.1_ex2_5:145477829-145477852:-_5-4	PLAC8L1	571	686
EIF4G1_CCDS3259.1_ex9_3:184040330-184040353:+_5-2	EIF4G1	352	704
TSPO_CCDS33661.1_ex0_22:43555404-43555427:+_5-4	TSPO	633	696
MRPL50_CCDS6753.1_ex0_9:104153042-104153065:+_5-4	MRPL50	68	383
SUMF2_CCDS43588.2_ex1_7:56136188-56136211:+_11-2	SUMF2	634	674
DDX20_CCDS842.1_ex3_1:112303133-112303156:-_5-5	DDX20	103	417
NADK_CCDS30565.1_ex7_1:1687936-1687959:-_5-2	NADK	315	370
SYCP2L_CCDS43423.1_ex2_6:10894114-10894137:+_5-1	SYCP2L	239	347
GAS7_CCDS11152.1_ex7_17:9846530-9846553:-_5-5	GAS7	194	384
PLK4_CCDS3735.1_ex4_4:128806947-128806970:-_5-2	PLK4	103	319
ADAM22_CCDS43608.1_ex11_7:87762202-87762225:-_5-4	ADAM22	227	409
NIT2_CCDS33806.1_ex4_3:100064507-100064530:-_5-5	NIT2	57	97
CRIP1_CCDS10004.1_ex1_14:105954540-105954563:-_5-1	CRIP1	605	625
DHRS4_CCDS61408.1_ex1_14:24424284-24424307:-_5-4	DHRS4	515	530
ACAD9_CCDS3053.1_ex5_3:128616476-128616499:+_5-5	ACAD9	203	313
RNF207_CCDS59.2_ex2_1:6268979-6269002:-_5-2	RNF207	47	194
C8orf33_CCDS34974.1_ex1_8:146278139-146278162:-_5-2	C8orf33	439	669
sgMEAF6_4	MEAF6_LS	33	381
sgSNRPA1_9	SNRPA1_LS	99	319
FUCA2_CCDS5200.1_ex6_6:143832656-143832679:-_5-5	FUCA2	593	702
BMS1_CCDS7199.1_ex8_10:43292038-43292061:+_5-4	BMS1	140	330
PHF7_CCDS2854.1_ex2_3:52448516-52448539:+_5-1	PHF7	341	378
CYSTM1_CCDS4221.1_ex0_5:139574212-139574235:-_5-5	CYSTM1	711	583
SMAD9_CCDS45032.1_ex2_13:37439864-37439887:+_5-1	SMAD9	295	335
ESYT2_CCDS34791.1_ex21_7:158622029-158622052:-_5-5	ESYT2	550	833
LCN12_CCDS7018.2_ex1_9:139847329-139847352:+_5-2	LCN12	569	665
CLEC6A_CCDS31739.1_ex3_12:8618165-8618188:+_5-5	CLEC6A	239	362
NDUFB7_CCDS12314.1_ex1_19:14677599-14677622:+_5-1	NDUFB7	189	584
KCNJ13_CCDS2498.1_ex1_2:233635978-233636001:-_5-5	KCNJ13	172	219
SSR1_CCDS4499.1_ex4_6:7301576-7301599:+_5-1	SSR1	539	847
MAMDC2_CCDS6631.1_ex4_9:72727950-72727973:-_5-4	MAMDC2	377	452
sgPHF3_10	PHF3_LS	179	215
sgTFDP1_5	TFDP1_LS	308	551
GTF2H2C_CCDS43325.1_ex4_5:68863592-68863615:-_5-3	GTF2H2C	71	209
PRLHR_CCDS7606.1_ex0_10:120354189-120354212:+_5-2	PRLHR	576	792
ERLEC1_CCDS1848.1_ex6_2:54028566-54028589:+_5-5	ERLEC1	403	359
ENTPD4_CCDS47827.1_ex9_8:23305328-23305351:+_5-3	ENTPD4	122	266
sgAGO4_5	AGO4_LS	194	306
CYB5D1_CCDS11123.1_ex2_17:7761929-7761952:+_5-2	CYB5D1	498	620
SGPL1_CCDS31216.1_ex2_10:72610950-72610973:-_5-2	SGPL1	77	197
ZFP37_CCDS65109.1_ex2_9:115812070-115812093:-_5-5	ZFP37	390	420
KCNH7_CCDS2219.1_ex10_2:163360976-163360999:+_5-1	KCNH7	205	199
TGM2_CCDS13302.1_ex7_20:36775204-36775227:+_5-3	TGM2	812	716
AGTR2_CCDS14569.1_ex0_X:115303674-115303697:-_5-1	AGTR2	0	1
BLOC1S6_CCDS10126.1_ex1_15:45884458-45884481:-_5-3	BLOC1S6	157	331
ZNF805_CCDS46207.1_ex3_19:57764546-57764569:-_7-2	ZNF805	501	509
CTRL00878	NON-TARGETING	223	301
IPO11_CCDS34167.1_ex11_5:61783654-61783677:-_5-5	IPO11	68	262
sgRFC5_5	RFC5_LS	105	187
PHF19_CCDS35116.1_ex6_9:123628008-123628031:-_13-3	PHF19	527	522
TMEM223_CCDS44628.1_ex1_11:62559212-62559235:-_5-4	TMEM223	511	624
PIGC_CCDS1302.1_ex0_1:172411372-172411395:+_5-4	PIGC	146	69
ZNF547_CCDS33131.1_ex2_19:57888527-57888550:-_5-1	ZNF547	311	476
sgZMAT5_1	ZMAT5_LS	208	474
VSTM2L_CCDS13299.1_ex0_20:36531864-36531887:-_5-1	VSTM2L	864	1023
PRKG2_CCDS3589.1_ex17_4:82125787-82125810:+_5-5	PRKG2	410	476
RPS24_CCDS44443.1_ex2_10:79795347-79795370:-_7-3	RPS24	64	503
FAM81A_CCDS45269.1_ex1_15:59752248-59752271:-_5-1	FAM81A	198	256
VMO1_CCDS11055.1_ex2_17:4689449-4689472:+_10-4	VMO1	537	609
sgEPHA10_1	EPHA10_LS	535	418
GUCY1B3_CCDS47154.1_ex5_4:156715174-156715197:+_5-2	GUCY1B3	296	448
sgPRKCZ_3	PRKCZ_LS	146	399
ELOVL1_CCDS485.1_ex5_1:43830966-43830989:+_5-5	ELOVL1	182	318
TNFAIP8L2_CCDS985.1_ex0_1:151131301-151131324:-_5-1	TNFAIP8L2	651	708
MYL5_CCDS43197.1_ex2_4:672742-672765:-_5-1	MYL5	387	542
ZNF880_CCDS46164.1_ex2_19:52877625-52877648:+_5-2	ZNF880	186	166
ACOX3_CCDS3401.1_ex15_4:8417618-8417641:-_5-4	ACOX3	349	305
PRUNE2_CCDS47982.1_ex14_9:79441516-79441539:-_5-5	PRUNE2	164	237
SBK2_CCDS42631.1_ex2_19:56047432-56047455:+_5-3	SBK2	655	673
PCDHGC3_CCDS4261.1_ex0_5:140856454-140856477:-_5-4	PCDHGC3	393	662
C8orf86_CCDS6108.1_ex0_8:38370108-38370131:+_5-1	C8orf86	186	259
ACPP_CCDS3073.1_ex5_3:132061418-132061441:+_5-5	ACPP	418	394
NUP54_CCDS3576.1_ex10_4:77065541-77065564:-_5-5	NUP54	483	413
PGF_CCDS55932.1_ex3_14:75416203-75416226:-_5-3	PGF	756	878
TMEM11_CCDS11216.1_ex0_17:21102101-21102124:-_5-5	TMEM11	123	225
TIGD4_CCDS34079.1_ex0_4:153691670-153691693:-_5-3	TIGD4	467	689
ING5_CCDS33425.1_ex3_2:242650866-242650889:+_5-5	ING5	586	490
LENG1_CCDS12881.1_ex2_19:54662039-54662062:-_5-4	LENG1	135	200
sgRLIM_3	RLIM_LS	192	399
PNPO_CCDS11522.1_ex4_17:46023333-46023356:+_5-5	PNPO	352	493
DENND6B_CCDS46732.1_ex10_22:50753248-50753271:+_5-2	DENND6B	608	788
STARD4_CCDS4104.1_ex2_5:110837754-110837777:+_5-4	STARD4	195	152
SLC22A16_CCDS5084.1_ex6_6:110777995-110778018:-_5-5	SLC22A16	346	434
TMEM5_CCDS61179.1_ex1_12:64202461-64202484:-_8-5	TMEM5	270	348
SIX6_CCDS9747.1_ex0_14:60976184-60976207:+_5-1	SIX6	635	691
sgSGOL1_1	SGOL1_LS	77	329
TBCCD1_CCDS3276.1_ex4_3:186276268-186276291:-_5-2	TBCCD1	633	599
TACR2_CCDS7293.1_ex4_10:71175710-71175733:+_5-4	TACR2	404	413
sgHDAC9_2	HDAC9_LS	456	454
ASCL3_CCDS7795.1_ex0_11:8959457-8959480:+_5-3	ASCL3	151	133
